timestamp,ax,ay,az,gx,gy,gz,activity
60202, 1.000000, 0.173462, -0.014893, 1.213257, -63.720718, 117.553741, 19.592285,right_down
60222, 1.000000, 0.164185, -0.193604, 1.356201, -15.075687, 85.876465, 15.258793,right_down
60242, 1.000000, 0.147827, -0.110107, 1.431519, 31.677254, 44.982925, 8.361816,right_down
60262, 1.000000, 0.144531, 0.020996, 1.454590, 5.615236, 3.295899, 9.643555,right_down
60282, 1.000000, 0.165161, -0.059570, 1.411255, -18.432617, -31.921394, 9.704590,right_down
60302, 1.000000, 0.196411, -0.105957, 1.313843, -13.610844, -55.664078, 6.042482,right_down
60322, 1.000000, 0.262207, -0.090576, 1.124146, -2.746582, -70.983887, 3.479005,right_down
60342, 1.000000, 0.292480, -0.082642, 1.032104, -0.244141, -70.190430, 3.662110,right_down
60362, 1.000000, 0.338989, -0.104858, 0.983276, -0.549316, -61.950699, 5.371094,right_down
60382, 1.000000, 0.341553, -0.128418, 0.918213, 9.155273, -52.490250, 5.798342,right_down
60402, 1.000000, 0.357056, -0.084961, 0.880249, 10.375977, -43.273926, 5.737307,right_down
60422, 1.000000, 0.364380, -0.043823, 0.862549, -10.009766, -35.461426, 6.713869,right_down
60442, 1.000000, 0.357666, -0.106201, 0.856567, -27.526863, -29.541023, 5.493164,right_down
60462, 1.000000, 0.347168, -0.162598, 0.859985, -15.625004, -27.221687, 0.183106,right_down
60482, 1.000000, 0.345825, -0.151855, 0.834473, -0.183106, -27.526863, -5.676271,right_down
60502, 1.000000, 0.360107, -0.138306, 0.802734, 13.305668, -30.456551, -10.742188,right_down
60522, 1.000000, 0.391113, -0.088989, 0.743774, 7.141115, -31.921394, -11.230473,right_down
60542, 1.000000, 0.397705, -0.087158, 0.671997, 4.699707, -31.311043, -10.131836,right_down
60562, 1.000000, 0.393311, -0.111694, 0.564819, 5.249023, -28.137215, -7.751467,right_down
60582, 1.000000, 0.382324, -0.131104, 0.480225, -4.516602, -18.981934, 0.305176,right_down
60602, 1.000000, 0.470459, -0.126221, 0.491577, 3.845216, 3.601075, 5.249023,right_down
60622, 1.000000, 0.471069, 0.007080, 0.553467, 36.865234, 41.625977, -0.732422,right_down
60642, 1.000000, 0.431274, 0.037231, 0.699707, 32.897949, 89.172394, -2.075195,right_down
60662, 1.000000, 0.329590, 0.079590, 0.842773, 11.230473, 126.831085, 1.098633,right_down
60682, 1.000000, 0.238159, 0.081421, 0.983032, -23.010262, 138.000488, 3.051759,right_down
60702, 1.000000, 0.183105, -0.017334, 1.192017, -15.258793, 121.582062, -3.234864,right_down
60722, 1.000000, 0.162354, -0.098633, 1.408447, 9.460449, 70.190430, -6.164553,right_down
60742, 1.000000, 0.152466, -0.042114, 1.473877, 10.009766, 21.972656, -2.685547,right_down
60762, 1.000000, 0.188477, -0.020996, 1.456787, -3.479005, -23.620613, 0.793457,right_down
60782, 1.000000, 0.212769, -0.054565, 1.351807, -7.690432, -55.297867, 2.197266,right_down
60802, 1.000000, 0.247925, -0.064941, 1.217529, -6.652834, -72.143555, 3.295899,right_down
60822, 1.000000, 0.291260, -0.076294, 1.109741, -5.798342, -74.645996, 3.723145,right_down
60842, 1.000000, 0.340820, -0.088379, 1.028076, 5.065918, -67.504883, 2.319336,right_down
60862, 1.000000, 0.376831, -0.103516, 0.953613, 17.089844, -55.542007, 1.098633,right_down
60882, 1.000000, 0.367798, -0.041016, 0.890503, 21.789551, -46.264664, -0.366211,right_down
60902, 1.000000, 0.366333, -0.011230, 0.858765, -2.685547, -39.245605, 1.037598,right_down
60922, 1.000000, 0.372070, -0.097534, 0.834473, -12.573246, -33.447266, -1.159668,right_down
60942, 1.000000, 0.368408, -0.132568, 0.822144, 0.488281, -30.883797, -4.699707,right_down
60962, 1.000000, 0.359985, -0.085815, 0.786499, 14.770512, -31.127937, -9.033203,right_down
60982, 1.000000, 0.373901, -0.021118, 0.762939, -0.610352, -31.372078, -9.521484,right_down
61002, 1.000000, 0.382080, -0.056274, 0.735229, -13.000492, -31.372078, -9.338379,right_down
61022, 1.000000, 0.382202, -0.063354, 0.709106, -16.479492, -29.846199, -9.338379,right_down
61042, 1.000000, 0.374146, -0.092773, 0.627197, -7.812502, -27.404793, -9.765625,right_down
61062, 1.000000, 0.371094, -0.106567, 0.522339, -12.573246, -21.118164, -4.333496,right_down
61082, 1.000000, 0.446777, -0.196533, 0.480469, -4.089355, -3.173829, 2.197266,right_down
61102, 1.000000, 0.489624, -0.051880, 0.509644, 43.457031, 29.541023, -4.455566,right_down
61122, 1.000000, 0.437988, 0.131348, 0.645752, 33.142090, 98.022491, -11.108402,right_down
61142, 1.000000, 0.377197, 0.167236, 0.807007, -4.089355, 141.235352, -3.601075,right_down
61162, 1.000000, 0.256714, 0.114258, 0.991333, -53.161636, 164.978027, 8.056641,right_down
61182, 1.000000, 0.146729, -0.066895, 1.166016, -30.944832, 154.174805, 7.324221,right_down
61202, 1.000000, 0.107910, -0.162476, 1.327393, 26.794441, 116.455109, 0.793457,right_down
61222, 1.000000, 0.099487, 0.098022, 1.527344, 17.578125, 62.866226, 6.347658,right_down
61242, 1.000000, 0.090820, 0.023926, 1.618530, -35.217285, 8.117676, 16.052246,right_down
61262, 1.000000, 0.091064, -0.064941, 1.558350, -20.751953, -38.574219, 12.817387,right_down
61282, 1.000000, 0.124756, -0.063965, 1.407349, -11.718754, -69.152832, 9.643555,right_down
61302, 1.000000, 0.190674, -0.092529, 1.258057, -6.591799, -83.801270, 8.728027,right_down
61322, 1.000000, 0.256836, -0.096558, 1.132568, 8.789063, -86.547852, 7.507326,right_down
61342, 1.000000, 0.331177, -0.104004, 0.976563, 25.146492, -76.660156, 7.568361,right_down
61362, 1.000000, 0.349121, -0.043945, 0.937500, 17.089844, -66.406250, 9.216309,right_down
61382, 1.000000, 0.358398, -0.084473, 0.886108, -5.126953, -56.701675, 10.986328,right_down
61402, 1.000000, 0.351074, -0.131348, 0.860718, -4.028320, -50.964371, 7.080080,right_down
61422, 1.000000, 0.352905, -0.154175, 0.832886, 3.540040, -48.339859, 0.610352,right_down
61442, 1.000000, 0.351807, -0.139893, 0.801880, 15.441898, -47.668472, -7.019045,right_down
61462, 1.000000, 0.365479, -0.087524, 0.763184, 11.169437, -47.546402, -12.084965,right_down
61482, 1.000000, 0.377441, -0.098877, 0.695068, 2.441406, -47.363297, -14.953617,right_down
61502, 1.000000, 0.399414, -0.098389, 0.609131, 2.685547, -46.447769, -15.747074,right_down
61522, 1.000000, 0.399414, -0.113281, 0.482666, -3.845216, -41.320801, -12.084965,right_down
61542, 1.000000, 0.479614, -0.133057, 0.424194, -13.000492, -15.991215, -2.197266,right_down
61562, 1.000000, 0.468750, -0.053345, 0.419678, 27.587898, 19.226074, -9.155273,right_down
61582, 1.000000, 0.432007, 0.032227, 0.410767, 47.668472, 62.805191, -15.075687,right_down
61602, 1.000000, 0.419556, 0.151489, 0.549805, 42.114258, 112.609894, -15.075687,right_down
61622, 1.000000, 0.380249, 0.280884, 0.797729, -42.236328, 162.109375, 1.892090,right_down
61642, 1.000000, 0.248901, 0.096191, 0.928589, -91.369659, 186.462463, 17.883301,right_down
61662, 1.000000, 0.060425, -0.133545, 1.084106, -43.823242, 170.227051, 14.953617,right_down
61682, 1.000000, 0.074097, -0.145020, 1.315918, 14.587406, 132.629395, 9.399414,right_down
61702, 1.000000, 0.094727, 0.074341, 1.551636, -3.906251, 82.885742, 17.028809,right_down
61722, 1.000000, 0.038452, -0.046021, 1.656860, -57.189957, 27.282722, 23.742683,right_down
61742, 1.000000, 0.083740, -0.079224, 1.570190, -26.062019, -46.875015, 11.108402,right_down
61762, 1.000000, 0.118530, -0.148682, 1.432007, -24.719246, -72.753906, 8.056641,right_down
61782, 1.000000, 0.183838, -0.173218, 1.278442, -7.629396, -84.472656, 5.187988,right_down
61802, 1.000000, 0.254883, -0.163086, 1.135498, 10.192871, -86.425781, 3.784181,right_down
61822, 1.000000, 0.301636, -0.152832, 1.005005, 17.517090, -82.336426, 4.821777,right_down
61842, 1.000000, 0.328613, -0.148315, 0.898560, 23.193367, -75.073242, 6.286623,right_down
61862, 1.000000, 0.340210, -0.096558, 0.860352, 10.925293, -64.208984, 9.033203,right_down
61882, 1.000000, 0.334717, -0.090576, 0.844971, -20.446777, -52.185074, 11.535648,right_down
61902, 1.000000, 0.320679, -0.180664, 0.811646, -28.015144, -44.982925, 7.263186,right_down
61922, 1.000000, 0.311890, -0.206299, 0.789063, -3.479005, -41.137695, -3.234864,right_down
61942, 1.000000, 0.343628, -0.185791, 0.750610, 15.747074, -36.437988, -14.099125,right_down
61962, 1.000000, 0.352295, -0.150757, 0.710938, 25.268562, -34.057617, -18.249512,right_down
61982, 1.000000, 0.362183, -0.107300, 0.653564, 16.906738, -30.639656, -18.493652,right_down
62002, 1.000000, 0.376587, -0.095947, 0.569214, -1.953125, -25.939949, -15.808109,right_down
62022, 1.000000, 0.395508, -0.130127, 0.509766, -16.357422, -16.357422, -12.817387,right_down
62042, 1.000000, 0.401001, -0.190063, 0.486450, -17.822266, 2.014160, -9.277344,right_down
62062, 1.000000, 0.434448, -0.120728, 0.546631, 11.230473, 32.104492, -12.207035,right_down
62082, 1.000000, 0.430420, 0.022583, 0.732422, 13.977055, 73.791504, -13.183598,right_down
62102, 1.000000, 0.368286, -0.031860, 0.843994, 3.845216, 114.746124, -8.361816,right_down
62122, 1.000000, 0.289429, 0.000122, 0.987793, -0.732422, 133.483887, -5.249023,right_down
62142, 1.000000, 0.202637, -0.011841, 1.148804, -1.037598, 106.628448, -6.713869,right_down
62162, 1.000000, 0.188354, -0.122925, 1.355225, -6.286623, 66.711426, -4.272461,right_down
62182, 1.000000, 0.188110, -0.044800, 1.412964, 7.446291, 20.446777, -0.732422,right_down
62202, 1.000000, 0.193115, 0.000244, 1.388672, -15.441898, -17.395020, 5.615236,right_down
62222, 1.000000, 0.187988, -0.077393, 1.305176, -15.441898, -42.724609, 6.713869,right_down
62242, 1.000000, 0.223633, -0.102295, 1.209106, -2.807618, -54.199234, 5.493164,right_down
62262, 1.000000, 0.269653, -0.073975, 1.126587, 9.643555, -54.687515, 4.455566,right_down
62282, 1.000000, 0.321167, -0.060669, 1.066895, -0.671387, -48.339859, 6.591799,right_down
62302, 1.000000, 0.320190, -0.107910, 0.996460, 3.417970, -43.457031, 5.615236,right_down
62322, 1.000000, 0.340332, -0.115479, 0.953003, 6.652834, -39.794922, 4.150391,right_down
62342, 1.000000, 0.337402, -0.108887, 0.916748, 8.605957, -38.818359, 2.380371,right_down
62362, 1.000000, 0.334595, -0.100708, 0.893188, -5.065918, -37.963867, 0.488281,right_down
62382, 1.000000, 0.341309, -0.137329, 0.852295, -6.469728, -38.757324, -2.563477,right_down
62402, 1.000000, 0.345825, -0.117065, 0.839478, -5.065918, -40.771484, -6.164553,right_down
62422, 1.000000, 0.350220, -0.117310, 0.823853, -11.108402, -42.114258, -8.972168,right_down
62442, 1.000000, 0.360596, -0.145264, 0.797607, -5.676271, -42.297363, -12.573246,right_down
62462, 1.000000, 0.382202, -0.114502, 0.776978, -0.549316, -40.344238, -14.953617,right_down
62482, 1.000000, 0.394287, -0.110596, 0.733521, 0.061035, -36.376953, -15.869144,right_down
62502, 1.000000, 0.419067, -0.092163, 0.673462, 2.319336, -31.066902, -16.296387,right_down
62522, 1.000000, 0.411011, -0.085449, 0.586914, 2.990724, -24.902351, -15.197758,right_down
62542, 1.000000, 0.412964, -0.093750, 0.485352, -5.065918, -15.319828, -8.850098,right_down
62562, 1.000000, 0.494019, -0.123169, 0.491821, -4.211426, 20.507813, 3.356935,right_down
62582, 1.000000, 0.498291, 0.061279, 0.629028, 26.855476, 62.011734, 1.159668,right_down
62602, 1.000000, 0.462158, 0.030029, 0.801025, 13.732914, 111.999542, 6.286623,right_down
62622, 1.000000, 0.352417, -0.032593, 0.926025, 30.151375, 143.676758, 8.361816,right_down
62642, 1.000000, 0.239136, 0.093994, 1.117676, 11.962894, 145.812988, 8.728027,right_down
62662, 1.000000, 0.165527, -0.008057, 1.296387, -23.803719, 118.042023, 7.873537,right_down
62682, 1.000000, 0.180542, -0.190674, 1.403320, -10.070801, 71.594238, 5.065918,right_down
62702, 1.000000, 0.185425, -0.106567, 1.490601, 8.666992, 19.287109, 4.760742,right_down
62722, 1.000000, 0.180298, -0.052246, 1.451172, -2.563477, -26.550301, 5.310059,right_down
62742, 1.000000, 0.192017, -0.092285, 1.355347, -10.009766, -57.434097, 3.845216,right_down
62762, 1.000000, 0.264282, -0.110962, 1.194946, -0.305176, -75.439453, 1.159668,right_down
62782, 1.000000, 0.315186, -0.103394, 1.123291, 2.624512, -74.340820, 0.122070,right_down
62802, 1.000000, 0.353638, -0.146362, 1.013916, 18.066406, -69.580078, -2.746582,right_down
62822, 1.000000, 0.372070, -0.093506, 0.965698, 22.277840, -64.331055, -5.004883,right_down
62842, 1.000000, 0.372925, -0.117554, 0.869263, 19.775391, -61.157242, -7.080080,right_down
62862, 1.000000, 0.391724, -0.080322, 0.802002, 11.962894, -59.814468, -8.728027,right_down
62882, 1.000000, 0.399780, -0.089233, 0.737915, 0.122070, -57.678238, -9.521484,right_down
62902, 1.000000, 0.413208, -0.075195, 0.683594, -4.089355, -52.978531, -10.375977,right_down
62922, 1.000000, 0.431519, -0.043701, 0.641724, -11.962894, -44.738785, -10.070801,right_down
62942, 1.000000, 0.443970, -0.043701, 0.626831, -25.878914, -33.081055, -7.934572,right_down
62962, 1.000000, 0.399658, -0.071289, 0.524658, -29.968269, -18.188477, -5.432129,right_down
62982, 1.000000, 0.407349, -0.087891, 0.470337, -45.532242, -6.896975, 0.549316,right_down
63002, 1.000000, 0.464233, -0.157471, 0.484985, -41.320801, 13.671879, 4.272461,right_down
63022, 1.000000, 0.443970, -0.159790, 0.479370, 18.554688, 42.297363, -2.563477,right_down
63042, 1.000000, 0.421143, 0.054077, 0.502319, 48.034683, 78.063965, -6.713869,right_down
63062, 1.000000, 0.447998, 0.183472, 0.741577, 2.075195, 123.046906, 3.723145,right_down
63082, 1.000000, 0.370605, -0.052612, 0.890137, -29.357918, 164.245605, 20.141602,right_down
63102, 1.000000, 0.194580, -0.104370, 1.058838, 13.549809, 173.034668, 22.338875,right_down
63122, 1.000000, 0.089966, -0.085205, 1.257690, 48.522964, 150.146484, 16.052246,right_down
63142, 1.000000, 0.081665, -0.005127, 1.445801, 36.926270, 102.783234, 16.479492,right_down
63162, 1.000000, 0.098267, 0.078491, 1.612793, -20.019531, 46.203629, 25.268562,right_down
63182, 1.000000, 0.080078, -0.170654, 1.577881, -21.423340, -31.127937, 15.930180,right_down
63202, 1.000000, 0.115601, -0.130127, 1.435791, -7.324221, -65.673828, 6.164553,right_down
63222, 1.000000, 0.174316, -0.141113, 1.284912, -7.263186, -84.411621, 0.793457,right_down
63242, 1.000000, 0.240723, -0.158936, 1.158203, 4.333496, -89.233429, -3.540040,right_down
63262, 1.000000, 0.313843, -0.146484, 1.041626, 17.089844, -85.205078, -5.981447,right_down
63282, 1.000000, 0.349609, -0.142456, 0.955688, 25.878914, -76.538086, -6.408693,right_down
63302, 1.000000, 0.359497, -0.096802, 0.877563, 20.141602, -67.138672, -4.882813,right_down
63322, 1.000000, 0.357178, -0.078125, 0.829102, 2.746582, -59.326187, -4.211426,right_down
63342, 1.000000, 0.375000, -0.113892, 0.784180, -4.943848, -52.185074, -6.225588,right_down
63362, 1.000000, 0.377441, -0.127930, 0.732544, 1.342773, -45.898453, -9.338379,right_down
63382, 1.000000, 0.386475, -0.087891, 0.646484, 8.483887, -37.475586, -12.084965,right_down
63402, 1.000000, 0.391357, -0.067017, 0.575439, 7.324221, -31.433113, -12.573246,right_down
63422, 1.000000, 0.380493, -0.057617, 0.493408, -5.065918, -23.559578, -8.850098,right_down
63442, 1.000000, 0.422607, -0.096436, 0.464966, -27.404793, -9.277344, -1.281738,right_down
63462, 1.000000, 0.435181, -0.140381, 0.465576, -14.831547, 13.122562, 0.000000,right_down
63482, 1.000000, 0.373779, -0.157593, 0.435425, 25.024422, 40.832520, -2.502441,right_down
63502, 1.000000, 0.386597, 0.032959, 0.554565, 49.438492, 78.186035, -1.953125,right_down
63522, 1.000000, 0.414063, 0.217041, 0.831299, -14.038090, 129.699707, 11.962894,right_down
63542, 1.000000, 0.285400, -0.039917, 0.979492, -38.513184, 168.701172, 23.010262,right_down
63562, 1.000000, 0.102173, -0.111694, 1.104736, 38.818359, 166.625977, 11.596684,right_down
63582, 1.000000, 0.094727, 0.104492, 1.425537, -34.057617, 111.694366, 14.892582,right_down
63602, 1.000000, 0.087891, -0.204346, 1.553833, -25.756844, 48.767105, 15.808109,right_down
63622, 1.000000, 0.101440, -0.043213, 1.568604, -1.708985, -12.146000, 8.911133,right_down
63642, 1.000000, 0.092285, -0.038940, 1.429565, -21.972656, -56.701675, 6.469728,right_down
63662, 1.000000, 0.105713, -0.127441, 1.287231, -35.034180, -80.688477, 3.601075,right_down
63682, 1.000000, 0.172119, -0.189575, 1.172852, -13.977055, -85.449219, -2.441406,right_down
63702, 1.000000, 0.256958, -0.175781, 1.064941, 17.822266, -77.392578, -7.995607,right_down
63722, 1.000000, 0.313965, -0.104614, 0.999878, 32.714844, -62.927261, -9.765625,right_down
63742, 1.000000, 0.335693, -0.082520, 0.954468, 21.179199, -48.584000, -7.141115,right_down
63762, 1.000000, 0.318970, -0.101563, 0.904785, 11.352543, -41.381836, -5.493164,right_down
63782, 1.000000, 0.333252, -0.109375, 0.869385, 7.141115, -40.954590, -7.385256,right_down
63802, 1.000000, 0.344971, -0.123413, 0.844360, 10.620117, -41.564941, -9.277344,right_down
63822, 1.000000, 0.346802, -0.073120, 0.842896, 7.507326, -40.283203, -10.070801,right_down
63842, 1.000000, 0.348267, -0.084351, 0.817749, -4.455566, -38.635254, -10.314941,right_down
63862, 1.000000, 0.341553, -0.104492, 0.780273, 5.187988, -38.513184, -13.854984,right_down
63882, 1.000000, 0.360840, -0.063965, 0.734497, 8.605957, -37.231445, -15.808109,right_down
63902, 1.000000, 0.372437, -0.052124, 0.640747, 5.187988, -33.447266, -14.343266,right_down
63922, 1.000000, 0.404785, -0.031494, 0.526733, -10.131836, -26.672371, -7.568361,right_down
63942, 1.000000, 0.432007, -0.049683, 0.466431, -39.428711, -12.329105, 2.685547,right_down
63962, 1.000000, 0.446655, -0.120605, 0.470459, -21.057129, 12.634281, 4.211426,right_down
63982, 1.000000, 0.456787, -0.016724, 0.785767, 26.245125, 80.383301, -2.441406,right_down
64002, 1.000000, 0.341064, 0.039063, 0.930908, 27.587898, 124.145538, -1.708985,right_down
64022, 1.000000, 0.232788, 0.156860, 1.082153, -30.578621, 139.892578, 1.708985,right_down
64042, 1.000000, 0.157104, -0.119385, 1.181152, -28.320320, 118.347198, -6.408693,right_down
64062, 1.000000, 0.195801, -0.218140, 1.284180, 33.691406, 75.988770, -14.526371,right_down
64082, 1.000000, 0.226196, 0.045044, 1.388794, 33.752441, 29.235847, -7.263186,right_down
64102, 1.000000, 0.176025, 0.058350, 1.395142, -10.192871, -12.207035, 3.723145,right_down
64122, 1.000000, 0.174072, -0.028931, 1.319214, -20.812988, -43.457031, 6.164553,right_down
64142, 1.000000, 0.190552, -0.055786, 1.233887, -21.362305, -59.021011, 5.920412,right_down
64162, 1.000000, 0.266846, -0.080566, 1.149170, -13.427738, -60.668961, 4.699707,right_down
64182, 1.000000, 0.322144, -0.090332, 1.062378, 2.197266, -54.016129, 3.112794,right_down
64202, 1.000000, 0.353149, -0.062012, 0.953369, 7.507326, -42.663574, 3.112794,right_down
64222, 1.000000, 0.353271, -0.064087, 0.909058, 5.920412, -37.414551, 3.601075,right_down
64242, 1.000000, 0.352783, -0.056519, 0.915527, -7.019045, -32.958984, 5.187988,right_down
64262, 1.000000, 0.340332, -0.110474, 0.909912, -14.343266, -30.212410, 4.943848,right_down
64282, 1.000000, 0.341797, -0.148193, 0.862915, -1.342773, -32.470703, 0.366211,right_down
64302, 1.000000, 0.340942, -0.067993, 0.860718, -0.427246, -36.865234, -3.723145,right_down
64322, 1.000000, 0.359009, -0.060547, 0.842651, -22.888191, -39.672852, -4.516602,right_down
64342, 1.000000, 0.377319, -0.151245, 0.801025, -21.484375, -42.053223, -7.324221,right_down
64362, 1.000000, 0.387695, -0.131470, 0.750366, -1.037598, -44.250504, -12.207035,right_down
64382, 1.000000, 0.384399, -0.109985, 0.646362, 3.295899, -44.677750, -13.916019,right_down
64402, 1.000000, 0.421143, -0.159180, 0.466431, -16.540527, -37.292480, -3.601075,right_down
64422, 1.000000, 0.526855, -0.203857, 0.505127, 12.146000, -11.291508, -2.136230,right_down
64442, 1.000000, 0.519653, -0.009277, 0.576538, 72.143555, 33.081055, -13.000492,right_down
64462, 1.000000, 0.480103, 0.069214, 0.665894, 64.819336, 85.876465, -14.831547,right_down
64482, 1.000000, 0.406616, 0.180176, 0.808350, 8.544922, 129.272461, -6.164553,right_down
64502, 1.000000, 0.304810, 0.130249, 0.935913, -55.053726, 145.324707, 1.892090,right_down
64522, 1.000000, 0.209473, -0.168945, 1.050903, -22.521980, 129.150391, -4.882813,right_down
64542, 1.000000, 0.183716, -0.209106, 1.217651, 60.241714, 94.299347, -13.122562,right_down
64562, 1.000000, 0.200928, 0.115601, 1.390747, 45.776382, 54.138199, -5.187988,right_down
64582, 1.000000, 0.158813, 0.133911, 1.460083, -18.615723, 12.329105, 5.737307,right_down
64602, 1.000000, 0.206177, -0.022217, 1.398804, -16.662598, -39.123535, 5.126953,right_down
64622, 1.000000, 0.230713, -0.020264, 1.295044, -11.779789, -58.776871, 4.333496,right_down
64642, 1.000000, 0.279297, -0.040894, 1.185791, -6.408693, -68.908691, 3.662110,right_down
64662, 1.000000, 0.327881, -0.067993, 1.072144, 4.821777, -72.265625, 2.441406,right_down
64682, 1.000000, 0.374756, -0.078491, 0.956543, 15.380863, -71.350098, 1.525879,right_down
64702, 1.000000, 0.391968, -0.049438, 0.923950, 15.563969, -66.406250, 1.831055,right_down
64722, 1.000000, 0.383301, -0.053589, 0.881104, 1.403809, -59.570328, 2.441406,right_down
64742, 1.000000, 0.380005, -0.058350, 0.869263, -14.465336, -53.955093, 0.488281,right_down
64762, 1.000000, 0.387451, -0.103882, 0.826782, -13.305668, -50.537125, -5.798342,right_down
64782, 1.000000, 0.408203, -0.092407, 0.787109, -5.187988, -47.180191, -12.084965,right_down
64802, 1.000000, 0.440186, -0.092773, 0.728516, 4.516602, -40.405273, -16.357422,right_down
64822, 1.000000, 0.435791, -0.079468, 0.677490, 14.221195, -35.827637, -18.066406,right_down
64842, 1.000000, 0.431396, -0.039307, 0.604126, 19.897461, -32.165527, -18.737793,right_down
64862, 1.000000, 0.420166, 0.002197, 0.495728, 3.601075, -26.794441, -14.282230,right_down
64882, 1.000000, 0.451294, -0.005371, 0.414551, -46.691910, -15.502934, -0.061035,right_down
64902, 1.000000, 0.537231, -0.117798, 0.445923, -33.996582, 10.131836, 2.868653,right_down
64922, 1.000000, 0.493896, 0.012085, 0.448242, 33.569336, 48.278824, -7.690432,right_down
64942, 1.000000, 0.472046, 0.155151, 0.622803, 44.494644, 96.252472, -9.643555,right_down
64962, 1.000000, 0.441040, 0.160889, 0.833496, -4.516602, 149.719238, 4.028320,right_down
64982, 1.000000, 0.279541, 0.061523, 0.978516, -25.695808, 176.086426, 14.343266,right_down
65002, 1.000000, 0.125977, -0.041992, 1.242188, 38.452148, 142.822266, 2.319336,right_down
65022, 1.000000, 0.151611, 0.113892, 1.479492, 36.499023, 93.261749, 4.699707,right_down
65042, 1.000000, 0.131226, 0.125732, 1.626343, -40.771484, 34.729004, 18.615723,right_down
65062, 1.000000, 0.115234, -0.028687, 1.607422, -35.034180, -24.719246, 14.282230,right_down
65082, 1.000000, 0.153687, -0.019775, 1.482788, -32.897949, -68.664551, 8.422852,right_down
65102, 1.000000, 0.194214, -0.064941, 1.332275, -34.179688, -94.238312, 4.760742,right_down
65122, 1.000000, 0.266602, -0.130493, 1.218018, -15.258793, -103.393585, 0.915528,right_down
65142, 1.000000, 0.336548, -0.121216, 1.081055, 16.479492, -101.806671, -2.990724,right_down
65162, 1.000000, 0.388306, -0.053223, 0.971802, 24.353035, -94.421417, -3.173829,right_down
65182, 1.000000, 0.413696, -0.063477, 0.857178, 16.723633, -84.594727, -1.403809,right_down
65202, 1.000000, 0.433350, -0.053711, 0.787231, 9.582520, -75.439453, -0.610352,right_down
65222, 1.000000, 0.430054, -0.087036, 0.682373, -5.676271, -64.697266, -1.953125,right_down
65242, 1.000000, 0.439819, -0.103271, 0.624756, 4.943848, -58.471695, -6.347658,right_down
65262, 1.000000, 0.426392, -0.085693, 0.520630, 16.906738, -51.513687, -10.253906,right_down
65282, 1.000000, 0.427002, -0.026001, 0.408081, 6.530764, -42.419434, -7.812502,right_down
65302, 1.000000, 0.481323, -0.017456, 0.376831, -28.320320, -24.230965, -0.366211,right_down
65322, 1.000000, 0.507202, -0.101318, 0.352661, -12.512211, 3.967286, -1.464844,right_down
65342, 1.000000, 0.489624, -0.066406, 0.322266, 27.282722, 38.452148, -5.065918,right_down
65362, 1.000000, 0.481567, 0.031372, 0.358154, 44.555679, 79.162598, -4.272461,right_down
65382, 1.000000, 0.497559, 0.385010, 0.644531, -19.226074, 129.760742, 9.887695,right_down
65402, 1.000000, 0.410156, 0.315552, 0.812744, -172.363281, 177.063049, 44.860855,right_down
65422, 1.000000, 0.087646, -0.515869, 0.924072, -9.155273, 170.715332, 43.884277,right_down
65442, 1.000000, 0.165283, 0.011475, 1.322388, 85.693359, 139.770508, 27.221687,right_down
65462, 1.000000, 0.102905, 0.054810, 1.614136, -12.573246, 105.529816, 39.001465,right_down
65482, 1.000000, 0.021973, -0.230347, 1.723022, -12.695316, 45.593277, 35.400391,right_down
65502, 1.000000, 0.063843, -0.124390, 1.734253, -16.967773, -11.779789, 25.085457,right_down
65522, 1.000000, 0.095093, -0.262817, 1.562866, -9.216309, -55.236832, 12.634281,right_down
65542, 1.000000, 0.160278, -0.260498, 1.395020, 6.164553, -80.566406, 1.281738,right_down
65562, 1.000000, 0.224243, -0.264648, 1.210205, 27.954109, -91.674835, -8.666992,right_down
65582, 1.000000, 0.285889, -0.209961, 1.053101, 43.701172, -93.688995, -15.136723,right_down
65602, 1.000000, 0.346680, -0.114746, 0.970459, 20.080566, -88.195801, -13.793949,right_down
65622, 1.000000, 0.364258, -0.217896, 0.817383, 6.164553, -80.993652, -16.235352,right_down
65642, 1.000000, 0.383545, -0.170532, 0.763428, 18.920898, -75.927734, -21.240234,right_down
65662, 1.000000, 0.388916, -0.115723, 0.747070, 13.000492, -67.321777, -22.827156,right_down
65682, 1.000000, 0.404663, -0.110352, 0.733276, 0.366211, -55.419937, -22.216805,right_down
65702, 1.000000, 0.422119, -0.121948, 0.674683, 0.122070, -45.227066, -22.460945,right_down
65722, 1.000000, 0.430786, -0.090820, 0.619019, 10.620117, -37.658691, -23.925789,right_down
65742, 1.000000, 0.436157, -0.048218, 0.550659, 12.512211, -30.029305, -23.193367,right_down
65762, 1.000000, 0.438843, -0.028564, 0.467651, 4.455566, -20.751953, -19.287109,right_down
65782, 1.000000, 0.437622, -0.047363, 0.398682, -12.390141, -7.263186, -11.352543,right_down
65802, 1.000000, 0.464722, -0.103760, 0.371338, -10.375977, 14.282230, -5.371094,right_down
65822, 1.000000, 0.500977, 0.112183, 0.508545, 41.564941, 66.772461, -6.958010,right_down
65842, 1.000000, 0.535034, 0.266968, 0.878418, -23.193367, 122.924835, 6.713869,right_down
65862, 1.000000, 0.361084, -0.004761, 0.961304, -50.476089, 164.855957, 21.545410,right_down
65882, 1.000000, 0.141724, -0.092163, 1.049805, -2.502441, 162.231445, 18.127441,right_down
